Real Power (P),Real Energy (Pt),Reactive Power (Q),Reactive Energy (Qt),Apparent Power (S),Apparent Energy (St),day_of_week,month
0.20377,0.01354,0.0017,0.38734,0.00023,0.02446,1.0,0.36364
0.34163,0.0101,0.00127,0.31615,0.00026,0.02142,0.0,0.36364
0.17911,0.00332,0.00042,0.19655,0.00047,0.0375,0.16667,0.36364
0.26329,0.01305,0.00164,0.27585,9e-05,0.03051,0.33333,0.36364
0.23753,0.01634,0.00205,0.40046,0.00043,0.02026,0.5,0.36364
0.2341,0.00724,0.00091,0.36277,0.00021,0.01362,0.66667,0.45455
0.25584,0.01189,0.00149,0.26549,0.00033,0.03649,0.83333,0.45455
0.20937,0.00711,0.00089,0.28075,0.00045,0.02127,1.0,0.45455
0.3426,0.00569,0.00071,0.23335,6e-05,0.01608,0.0,0.45455
0.22757,0.0094,0.00118,0.39834,0.00031,0.04389,0.16667,0.45455
0.35623,0.00387,0.00049,0.29407,0.00054,0.02859,0.33333,0.45455
0.32488,0.00497,0.00062,0.23095,7e-05,0.03455,0.5,0.45455
0.28567,0.00958,0.0012,0.35345,0.00049,0.03763,0.66667,0.45455
0.47711,0.01246,0.00156,0.42012,0.00058,0.05282,0.83333,0.45455
0.10521,0.00227,0.00028,0.19795,1e-05,0.02447,1.0,0.45455
0.07288,0.00811,0.00102,0.29092,0.00055,0.0306,0.0,0.45455
0.00159,0.01707,0.00214,0.4429,9e-05,0.0057,0.16667,0.45455
0.07597,0.00622,0.00078,0.40132,0.00055,0.03743,0.33333,0.45455
0.13755,0.00509,0.00064,0.25115,0.00034,0.02797,0.5,0.45455
0.19452,0.0136,0.00171,0.32656,0.00022,0.03159,0.66667,0.45455
0.0,0.00704,0.00088,0.34015,0.00041,0.03864,0.83333,0.45455
0.10266,0.00688,0.00086,0.34573,0.00043,0.04112,1.0,0.45455
0.06642,0.01369,0.00172,0.31583,0.00036,0.00149,0.0,0.45455
0.33124,0.00494,0.00062,0.41498,0.00033,0.00371,0.16667,0.45455
0.24066,0.01692,0.00212,0.38018,0.00052,0.03661,0.33333,0.45455
0.1412,0.01146,0.00144,0.36152,0.00039,0.03419,0.5,0.45455
0.21535,0.01432,0.0018,0.33775,0.00025,0.0202,0.66667,0.45455
0.25332,0.00015,2e-05,0.42734,0.00038,0.04916,0.83333,0.45455
0.23601,0.01124,0.00141,0.31727,0.00017,0.01793,1.0,0.45455
0.19124,0.01048,0.00132,0.31403,0.00018,0.03584,0.0,0.45455
0.16467,0.00871,0.00109,0.40291,0.00026,0.03147,0.16667,0.45455
0.50341,0.00266,0.00033,0.30127,0.00048,0.04858,0.33333,0.45455
0.22699,0.01573,0.00198,0.36112,0.0003,0.02915,0.5,0.45455
0.33445,0.00584,0.00073,0.3134,0.00024,0.00796,0.66667,0.45455
0.14395,0.00694,0.00087,0.25116,0.0003,0.03819,0.83333,0.45455
0.43237,0.00918,0.00115,0.40211,0.00032,0.01617,1.0,0.54545
0.10583,0.01313,0.00165,0.41161,0.00053,0.04786,0.0,0.54545
0.27349,0.01231,0.00155,0.28652,0.0004,0.01406,0.16667,0.54545
0.22719,0.01123,0.00141,0.38117,0.00022,0.02522,0.33333,0.54545
0.21677,0.00667,0.00084,0.23802,6e-05,0.0024,0.5,0.54545
0.20335,0.00282,0.00035,0.26933,0.00016,0.02581,0.66667,0.54545
0.29895,0.01339,0.00168,0.24371,0.00031,0.02986,0.83333,0.54545
0.11639,0.01435,0.0018,0.28835,6e-05,0.03519,1.0,0.54545
0.13659,0.00256,0.00032,0.29525,0.00013,0.02096,0.0,0.54545
0.32499,0.00833,0.00105,0.45061,0.00044,0.04186,0.16667,0.54545
0.15033,0.0134,0.00168,0.35974,0.00034,0.02208,0.33333,0.54545
0.17446,0.00739,0.00093,0.24266,6e-05,0.03462,0.5,0.54545
0.24716,0.0033,0.00041,0.36375,0.00037,0.03485,0.66667,0.54545
0.27053,0.00042,5e-05,0.37234,0.0001,0.01874,0.83333,0.54545
0.40375,0.0041,0.00051,0.26874,0.00026,0.03365,1.0,0.54545
0.13273,0.00572,0.00072,0.3552,0.00044,0.0037,0.0,0.54545
0.19756,0.00817,0.00103,0.29396,0.00039,0.03653,0.16667,0.54545
0.13159,0.01312,0.00165,0.40185,0.00042,0.0385,0.33333,0.54545
0.21247,0.01598,0.00201,0.31403,0.00012,0.03785,0.5,0.54545
0.26057,0.00934,0.00117,0.29117,0.00037,0.0295,0.66667,0.54545
0.26831,0.01239,0.00156,0.27889,8e-05,0.03205,0.83333,0.54545
0.26285,0.00051,6e-05,0.42638,0.00039,0.04531,1.0,0.54545
0.15589,0.01635,0.00205,0.30451,0.00031,0.03168,0.0,0.54545
0.20452,0.00962,0.00121,0.24456,0.00025,0.03075,0.16667,0.54545
0.14478,0.00277,0.00035,0.22297,0.00018,0.02303,0.33333,0.54545
0.26565,0.01209,0.00152,0.40531,0.00033,0.03945,0.5,0.54545
0.16391,0.01133,0.00142,0.35901,6e-05,0.03469,0.66667,0.54545
0.15825,0.00422,0.00053,0.35555,0.00023,0.04401,0.83333,0.54545
0.17058,0.01579,0.00198,0.3796,0.00036,0.03559,1.0,0.54545
0.16642,0.00707,0.00089,0.29709,0.00051,0.05452,0.0,0.54545
0.19717,0.00677,0.00085,0.39598,0.00041,0.02368,0.16667,0.54545
0.17218,0.01138,0.00143,0.31594,0.0003,0.04669,0.33333,0.63636
0.23136,0.01011,0.00127,0.26125,0.00047,0.03537,0.5,0.63636
0.31987,0.01483,0.00186,0.32897,0.0001,0.00489,0.66667,0.63636
0.17166,0.01536,0.00193,0.22999,0.00025,0.04624,0.83333,0.63636
0.45849,0.00657,0.00083,0.30112,0.00028,0.0274,1.0,0.63636
0.47975,0.01445,0.00182,0.31952,0.00047,0.04408,0.0,0.63636
0.15168,0.00755,0.00095,0.35589,0.0005,0.0544,0.16667,0.63636
0.26385,0.0081,0.00102,0.37313,0.0002,0.0167,0.33333,0.63636
0.20394,0.00793,0.001,0.42456,0.00052,0.01807,0.5,0.63636
0.33701,0.01161,0.00146,0.34463,0.00033,0.01314,0.66667,0.63636
0.20133,0.00302,0.00038,0.28315,0.00053,0.03544,0.83333,0.63636
0.26174,0.00289,0.00036,0.26768,0.00024,0.03172,1.0,0.63636
0.26672,0.01506,0.00189,0.31586,0.00012,0.01364,0.0,0.63636
0.15993,0.00073,9e-05,0.31243,0.00032,0.03923,0.16667,0.63636
0.42528,0.00771,0.00097,0.28575,0.00038,0.01529,0.33333,0.63636
0.55292,0.00346,0.00044,0.39062,5e-05,0.02789,0.5,0.63636
0.47359,0.00453,0.00057,0.23062,0.00012,0.00799,0.66667,0.63636
0.50629,0.01507,0.00189,0.2573,3e-05,0.00795,0.83333,0.63636
0.346,0.01178,0.00148,0.4289,0.00048,0.03735,1.0,0.63636
0.29305,0.00613,0.00077,0.29985,0.0002,0.01009,0.0,0.63636
0.17647,0.0082,0.00103,0.33649,0.00011,0.03713,0.16667,0.63636
0.18307,0.00031,4e-05,0.28087,0.00023,0.05328,0.33333,0.63636
0.15873,0.01488,0.00187,0.31994,0.00025,0.01117,0.5,0.63636
0.27851,0.00328,0.00041,0.39279,0.00042,0.01703,0.66667,0.63636
0.16908,0.00521,0.00065,0.25835,0.00016,0.01387,0.83333,0.63636
0.17064,0.00967,0.00121,0.36339,0.00048,0.03753,1.0,0.63636
0.3388,0.00139,0.00017,0.206,0.0001,0.02044,0.0,0.63636
0.19602,0.00811,0.00102,0.3003,0.00049,0.02279,0.16667,0.63636
0.16001,0.009,0.00113,0.40525,0.0004,0.01691,0.33333,0.63636
0.28804,0.00719,0.0009,0.34422,0.00057,0.02944,0.5,0.63636
0.15364,0.01051,0.00132,0.39019,0.00051,0.02178,0.66667,0.63636
0.18631,0.00211,0.00027,0.22748,0.00054,0.04962,0.83333,0.72727
0.28384,0.01707,0.00214,0.38445,0.00032,0.03043,1.0,0.72727
0.42397,0.00301,0.00038,0.33263,0.00015,0.03828,0.0,0.72727
0.26913,0.0145,0.00182,0.32342,0.00043,0.0412,0.16667,0.72727
0.26555,0.01225,0.00154,0.19636,0.00038,0.04288,0.33333,0.72727
0.17833,0.01705,0.00214,0.27794,0.00021,0.03602,0.5,0.72727
0.32045,0.00969,0.00122,0.40583,0.00037,0.02127,0.66667,0.72727
0.1869,0.00925,0.00116,0.39686,0.00053,0.02488,0.83333,0.72727
0.18253,0.00077,0.0001,0.4084,0.00025,0.03895,1.0,0.72727
0.24125,0.00737,0.00093,0.39686,0.00036,0.05561,0.0,0.72727
0.25643,0.00981,0.00123,0.38335,0.0005,0.04671,0.16667,0.72727
0.21905,0.01421,0.00178,0.27073,0.00043,0.04335,0.33333,0.72727
0.1855,0.01154,0.00145,0.2275,6e-05,0.04805,0.5,0.72727
0.17835,0.00316,0.0004,0.34033,0.00046,0.0336,0.66667,0.72727
0.17024,0.00471,0.00059,0.37303,0.00057,0.03496,0.83333,0.72727
0.15087,0.01405,0.00177,0.39677,0.00046,0.03988,1.0,0.72727
0.31166,0.00971,0.00122,0.26973,0.00016,0.03648,0.0,0.72727
0.2445,0.01072,0.00135,0.34437,0.00035,0.02999,0.16667,0.72727
0.20388,0.01326,0.00167,0.39165,0.00039,0.04844,0.33333,0.72727
0.20685,0.00136,0.00017,0.31868,0.00026,0.02811,0.5,0.72727
0.24166,0.00715,0.0009,0.32789,0.0003,0.02885,0.66667,0.72727
0.22895,0.00574,0.00072,0.2437,0.0001,0.00706,0.83333,0.72727
0.14259,0.00498,0.00063,0.25685,0.00035,0.049,1.0,0.72727
0.2615,0.00863,0.00108,0.44379,0.00059,0.0138,0.0,0.72727
0.1907,0.00749,0.00094,0.32885,0.00041,0.04005,0.16667,0.72727
0.16099,0.01226,0.00154,0.2101,0.00037,0.02813,0.33333,0.72727
0.14376,0.0101,0.00127,0.34965,0.00032,0.03571,0.5,0.72727
0.29148,0.00853,0.00107,0.30844,0.00022,0.00397,0.66667,0.72727
0.21265,0.00099,0.00012,0.30121,0.0004,0.04118,0.83333,0.72727
0.22716,0.00997,0.00125,0.38934,0.00055,0.04739,1.0,0.72727
0.2684,0.01041,0.00131,0.38872,0.00045,0.02017,0.0,0.81818
0.25992,0.00581,0.00073,0.30894,0.00045,0.03638,0.16667,0.81818
0.22838,0.00177,0.00022,0.31732,0.00044,0.04491,0.33333,0.81818
0.19683,0.00735,0.00092,0.2611,0.00014,0.0487,0.5,0.81818
0.1492,0.00469,0.00059,0.32651,0.00021,0.03517,0.66667,0.81818
0.2099,0.00299,0.00038,0.27698,6e-05,0.03293,0.83333,0.81818
0.36903,0.0053,0.00067,0.39957,0.00019,0.01886,1.0,0.81818
0.18148,0.00898,0.00113,0.29821,0.00022,0.03296,0.0,0.81818
0.32811,0.00139,0.00018,0.31901,0.00035,0.03241,0.16667,0.81818
0.22076,0.0027,0.00034,0.36658,0.00059,0.03714,0.33333,0.81818
0.35726,0.01504,0.00189,0.29284,0.00046,0.00898,0.5,0.81818
0.33579,0.00101,0.00013,0.20894,0.00037,0.05522,0.66667,0.81818
0.2833,0.01593,0.002,0.35815,0.00029,0.04135,0.83333,0.81818
0.35029,0.01576,0.00198,0.34082,0.00036,0.04245,1.0,0.81818
0.34002,0.00323,0.00041,0.21797,6e-05,0.00462,0.0,0.81818
0.34825,0.00405,0.00051,0.19065,0.00042,0.02775,0.16667,0.81818
0.41982,0.01559,0.00196,0.44484,0.0006,0.05315,0.33333,0.81818
0.32277,0.00816,0.00102,0.27921,0.00042,0.01463,0.5,0.81818
0.40726,0.00905,0.00114,0.24786,0.0001,0.03177,0.66667,0.81818
0.43948,0.00203,0.00025,0.24224,0.00017,0.02771,0.83333,0.81818
0.69692,0.00159,0.0002,0.27867,0.00031,0.03131,1.0,0.81818
0.65218,0.01563,0.00196,0.321,0.00016,0.03345,0.0,0.81818
0.49201,0.0125,0.00157,0.31327,0.00025,0.02174,0.16667,0.81818
0.53618,0.00085,0.00011,0.37557,0.00029,0.03002,0.33333,0.81818
0.67742,0.01172,0.00147,0.30643,0.00019,0.00926,0.5,0.81818
0.41897,0.01233,0.00155,0.42223,8e-05,0.02996,0.66667,0.81818
0.56041,0.0152,0.00191,0.33473,0.00022,0.01408,0.83333,0.81818
0.44943,0.01218,0.00153,0.38719,0.00024,0.00764,1.0,0.81818
0.40327,0.00598,0.00075,0.29726,0.00028,0.02529,0.0,0.81818
0.57902,0.00268,0.00034,0.28119,0.00041,0.03903,0.16667,0.81818
0.36529,0.01295,0.00163,0.30187,0.00014,0.01305,0.33333,0.81818
0.50621,0.01181,0.00148,0.25667,0.00026,0.03575,0.5,0.90909
0.29741,0.00464,0.00058,0.29663,0.00031,0.03847,0.66667,0.90909
0.45762,0.01504,0.00189,0.37396,0.00036,0.0398,0.83333,0.90909
0.38839,0.01485,0.00187,0.34649,0.00027,0.01413,1.0,0.90909
0.39006,0.00809,0.00102,0.26925,0.00014,0.01758,0.0,0.90909
0.38274,0.00206,0.00026,0.22888,0.00018,0.04138,0.16667,0.90909
0.49319,0.01074,0.00135,0.30431,0.00021,0.01531,0.33333,0.90909
0.56739,0.01352,0.0017,0.42089,0.00056,0.04331,0.5,0.90909
0.54147,0.00879,0.0011,0.30522,0.00026,0.0307,0.66667,0.90909
0.55938,0.01122,0.00141,0.33071,0.00023,0.02026,0.83333,0.90909
0.63288,0.00255,0.00032,0.36422,9e-05,0.00956,1.0,0.90909
1.0,0.01211,0.00152,0.27586,0.00026,0.04914,0.0,0.90909
0.62056,0.01426,0.00179,0.32526,0.00021,0.01323,0.16667,0.90909
0.52148,0.00843,0.00106,0.27045,0.00013,0.02128,0.33333,0.90909
0.52022,0.0142,0.00178,0.27814,0.0001,0.03732,0.5,0.90909
0.63056,0.00909,0.00114,0.24451,0.00053,0.03937,0.66667,0.90909
0.52005,0.00921,0.00116,0.31882,0.00031,0.02955,0.83333,0.90909
0.65789,0.01085,0.00136,0.41182,0.00012,0.05104,1.0,0.90909
0.56466,0.01158,0.00146,0.42659,0.00032,0.01225,0.0,0.90909
0.49625,0.0166,0.00208,0.34475,0.00044,0.03757,0.16667,0.90909
0.63613,0.01357,0.0017,0.33095,0.00022,0.03918,0.33333,0.90909
0.63127,0.00627,0.00079,0.24806,0.00029,0.03314,0.5,0.90909
0.70324,0.01511,0.0019,0.22755,0.00022,0.0153,0.66667,0.90909
0.56618,0.00135,0.00017,0.31115,0.00031,0.04831,0.83333,0.90909
0.8471,0.00468,0.00059,0.34659,0.00058,0.04229,1.0,0.90909
0.32183,0.01616,0.00203,0.27243,0.00048,0.01434,0.0,0.90909
0.32697,0.01616,0.00203,0.40544,0.00015,0.04533,0.16667,0.90909
0.52556,0.01601,0.00201,0.37696,0.00033,0.02427,0.33333,0.90909
0.78801,0.01584,0.00199,0.27897,0.0004,0.03475,0.5,0.90909
0.44038,0.00061,8e-05,0.33805,0.00043,0.02656,0.66667,0.90909
0.49345,0.00578,0.00073,0.26179,0.00043,0.01977,0.83333,1.0
0.58932,0.01227,0.00154,0.35857,0.00036,0.03089,1.0,1.0
0.68812,0.01592,0.002,0.46447,0.00048,0.02393,0.0,1.0
0.84362,0.01001,0.00126,0.19776,0.00036,0.02177,0.16667,1.0
0.61739,0.00836,0.00105,0.38566,0.00018,0.00372,0.33333,1.0
0.64908,0.01497,0.00188,0.35914,0.00021,0.05014,0.5,1.0
0.72602,0.01555,0.00195,0.40664,0.00036,0.01677,0.66667,1.0
0.55457,0.01121,0.00141,0.26319,4e-05,0.00311,0.83333,1.0
0.62623,0.01544,0.00194,0.33936,0.00022,0.02442,1.0,1.0
0.21798,0.01164,0.00146,0.33206,0.00038,0.03983,0.0,1.0
0.52287,0.00886,0.00111,0.24002,2e-05,0.03284,0.16667,1.0
0.38846,0.00684,0.00086,0.26345,0.00031,0.05189,0.33333,1.0
0.60443,0.01232,0.00155,0.30815,0.00012,0.03496,0.5,1.0
0.36427,0.00294,0.00037,0.22678,0.00043,0.01535,0.66667,1.0
0.19271,0.00257,0.00032,0.29971,0.00036,0.03579,0.83333,1.0
0.20603,0.00841,0.00106,0.43521,0.00019,0.01228,1.0,1.0
0.26982,0.0123,0.00154,0.34172,0.0004,0.03196,0.0,1.0
0.56072,0.00021,3e-05,0.25956,0.00016,0.02834,0.16667,1.0
0.21329,0.01215,0.00153,0.22548,0.00037,0.04532,0.33333,1.0
0.45787,0.0018,0.00023,0.19536,1e-05,0.00908,0.5,1.0
0.61905,0.00224,0.00028,0.27757,0.00013,0.02283,0.66667,1.0
0.25007,0.004,0.0005,0.36185,0.00055,0.02194,0.83333,1.0
0.4661,0.00658,0.00083,0.35045,0.00055,0.00538,1.0,1.0
0.5075,0.01288,0.00162,0.24659,0.00053,0.01003,0.0,1.0
0.20287,0.01043,0.00131,0.3714,0.00036,0.04474,0.16667,1.0
0.47654,0.01695,0.00213,0.3059,0.00023,0.03103,0.33333,1.0
0.45471,0.01048,0.00132,0.29367,0.0002,0.0378,0.5,1.0
0.62563,0.00774,0.00097,0.29376,6e-05,0.01888,0.66667,1.0
0.46054,0.00314,0.00039,0.25267,0.00039,0.03293,0.83333,1.0
0.3217,0.0154,0.00193,0.27544,0.00037,0.03496,1.0,1.0
0.26454,0.00454,0.00057,0.39206,0.00048,0.02863,0.0,1.0
0.31229,0.01418,0.00178,0.26268,9e-05,0.00587,0.16667,0.0
0.29381,0.00539,0.00068,0.23784,0.00043,0.04365,0.33333,0.0
0.48366,0.00526,0.00066,0.27041,0.00052,0.03634,0.5,0.0
0.37963,0.00884,0.00111,0.2397,2e-05,0.00418,0.66667,0.0
0.69891,0.01049,0.00132,0.24749,1e-05,0.00251,0.83333,0.0
0.56836,0.00634,0.0008,0.37305,0.00016,0.01493,1.0,0.0
0.44871,0.0123,0.00154,0.37946,0.00051,0.04879,0.0,0.0
0.44303,0.01101,0.00138,0.36097,0.0004,0.02666,0.16667,0.0
0.6823,0.00809,0.00102,0.23624,3e-05,0.00039,0.33333,0.0
0.62477,0.0028,0.00035,0.45155,0.0003,0.02965,0.5,0.0
0.34083,0.0163,0.00205,0.40047,0.00054,0.04862,0.66667,0.0
0.22853,0.0066,0.00083,0.3855,0.00021,0.01798,0.83333,0.0
0.28339,0.0133,0.00167,0.28852,0.00028,0.02737,1.0,0.0
0.39725,0.00231,0.00029,0.34233,0.00052,0.02706,0.0,0.0
0.42946,0.00227,0.00029,0.23422,0.00014,0.01319,0.16667,0.0
0.57228,0.00585,0.00074,0.39393,0.0005,0.03847,0.33333,0.0
0.37466,0.00914,0.00115,0.38263,0.00051,0.02743,0.5,0.0
0.37219,0.0158,0.00198,0.28622,0.00035,0.05254,0.66667,0.0
0.31521,0.00597,0.00075,0.18395,0.00037,0.04008,0.83333,0.0
0.31322,0.00379,0.00048,0.43205,0.00048,0.01605,1.0,0.0
0.4292,0.0006,8e-05,0.23471,0.00019,0.04249,0.0,0.0
0.53034,0.01039,0.00131,0.18602,0.00018,0.02156,0.16667,0.0
0.43487,0.00102,0.00013,0.19279,2e-05,0.0087,0.33333,0.0
0.67448,0.01658,0.00208,0.25259,0.00047,0.04062,0.5,0.0
0.6449,0.0116,0.00146,0.294,0.00016,0.03754,0.66667,0.0
0.63668,0.00641,0.0008,0.26035,0.00014,0.01128,0.83333,0.0
0.43525,0.00569,0.00071,0.39426,0.00036,0.01879,1.0,0.0
0.49958,0.00033,4e-05,0.3431,0.00032,0.03939,0.0,0.0
0.63225,0.00451,0.00057,0.30638,0.00046,0.00387,0.16667,0.0
0.44862,0.00252,0.00032,0.38008,0.00053,0.03419,0.33333,0.0
0.62494,0.00867,0.00109,0.30301,0.00048,0.01391,0.5,0.0
0.79583,0.01652,0.00208,0.41835,0.00048,0.03844,0.66667,0.09091
0.46206,0.0027,0.00034,0.31701,0.00023,0.05385,0.83333,0.09091
0.25288,0.00944,0.00119,0.32831,0.00049,0.03929,1.0,0.09091
0.80329,0.00856,0.00108,0.26866,0.00013,0.01859,0.0,0.09091
0.66032,0.00536,0.00067,0.22462,0.00019,0.02016,0.16667,0.09091
0.68754,0.01552,0.00195,0.27173,0.0001,0.01802,0.33333,0.09091
0.7011,0.00787,0.00099,0.3305,0.00038,0.04171,0.5,0.09091
0.63469,0.01559,0.00196,0.26771,0.00027,0.02303,0.66667,0.09091
0.40688,0.00383,0.00048,0.29622,0.00032,0.02039,0.83333,0.09091
0.41458,0.006,0.00075,0.25047,0.00012,0.00881,1.0,0.09091
0.36212,0.00408,0.00051,0.27066,0.00048,0.01195,0.0,0.09091
0.64847,0.01487,0.00187,0.33151,0.00021,0.00839,0.16667,0.09091
0.68811,0.01081,0.00136,0.27961,0.00055,0.05429,0.33333,0.09091
0.5957,0.0006,8e-05,0.36108,0.00012,0.00185,0.5,0.09091
0.56256,0.00821,0.00103,0.32392,0.0003,0.00473,0.66667,0.09091
0.57971,0.01333,0.00167,0.19135,0.00037,0.02317,0.83333,0.09091
0.52694,0.01321,0.00166,0.45311,0.00043,0.02177,1.0,0.09091
0.54504,0.00606,0.00076,0.42334,0.0005,0.02704,0.0,0.09091
0.44776,0.0042,0.00053,0.3199,0.00042,0.04649,0.16667,0.09091
0.43834,0.00375,0.00047,0.37724,0.0003,0.0181,0.33333,0.09091
0.36659,0.00917,0.00115,0.41042,0.00061,0.04245,0.5,0.09091
0.47512,0.0049,0.00062,0.31915,0.00051,0.01792,0.66667,0.09091
0.52704,7e-05,1e-05,0.23795,0.0003,0.03107,0.83333,0.09091
0.47034,0.01461,0.00183,0.26915,0.00053,0.02421,1.0,0.09091
0.75716,0.00164,0.00021,0.28844,0.00047,0.02078,0.0,0.09091
0.65077,0.01079,0.00135,0.36825,0.00043,0.03851,0.16667,0.09091
0.58397,0.0043,0.00054,0.3279,0.00039,0.03457,0.33333,0.09091
0.41648,0.00357,0.00045,0.33041,0.00045,0.04469,0.5,0.09091
0.59254,0.00244,0.00031,0.37389,0.0001,0.02958,0.66667,0.18182
0.61168,0.00528,0.00066,0.28712,0.00037,0.00555,0.83333,0.18182
0.57306,0.01348,0.00169,0.312,0.00018,0.01054,1.0,0.18182
0.36549,8e-05,1e-05,0.24065,0.00039,0.04169,0.0,0.18182
0.34338,0.00701,0.00088,0.37868,0.00054,0.05278,0.16667,0.18182
0.70765,0.00879,0.0011,0.39111,0.00055,0.05238,0.33333,0.18182
0.49828,0.00098,0.00012,0.42294,0.00024,0.02679,0.5,0.18182
0.67736,0.01425,0.00179,0.36549,0.00011,0.00039,0.66667,0.18182
0.41128,0.0148,0.00186,0.2786,3e-05,0.02967,0.83333,0.18182
0.58451,0.00704,0.00088,0.27047,0.00037,0.03522,1.0,0.18182
0.62465,0.00401,0.0005,0.21873,1e-05,0.02844,0.0,0.18182
0.57257,0.00492,0.00062,0.32777,0.00061,0.02263,0.16667,0.18182
0.5856,0.00385,0.00048,0.305,0.00035,0.02801,0.33333,0.18182
0.50072,0.00364,0.00046,0.34012,0.0001,0.0234,0.5,0.18182
0.52169,0.00592,0.00074,0.35739,0.00049,0.04804,0.66667,0.18182
0.47239,0.00801,0.00101,0.33752,0.00038,0.0232,0.83333,0.18182
0.36419,0.00528,0.00066,0.21964,0.00046,0.03631,1.0,0.18182
0.33489,0.01596,0.002,0.43219,0.00051,0.0406,0.0,0.18182
0.32233,0.00821,0.00103,0.36575,0.00019,0.05064,0.16667,0.18182
0.72686,0.00802,0.00101,0.40587,0.00017,0.02467,0.33333,0.18182
0.40191,0.00847,0.00106,0.35014,0.00049,0.03996,0.5,0.18182
0.28421,0.01006,0.00126,0.27283,0.00038,0.02266,0.66667,0.18182
0.50113,0.01025,0.00129,0.28203,0.00027,0.03215,0.83333,0.18182
0.43379,0.00498,0.00063,0.32294,0.00039,0.03805,1.0,0.18182
0.39266,0.01528,0.00192,0.23378,0.00045,0.02977,0.0,0.18182
0.39765,0.00702,0.00088,0.36441,0.00048,0.03624,0.16667,0.18182
0.45301,0.01252,0.00157,0.35768,0.00036,0.02985,0.33333,0.18182
0.37692,0.00564,0.00071,0.31376,0.00034,0.01669,0.5,0.18182
0.35907,0.00103,0.00013,0.31893,0.00034,0.05145,0.66667,0.18182
0.33633,0.01496,0.00188,0.3694,0.00026,0.01631,0.83333,0.18182
0.54304,0.00836,0.00105,0.2566,0.00057,0.04039,1.0,0.18182
0.31895,0.01141,0.00143,0.29366,0.00015,0.00958,0.0,0.27273
0.8382,0.00768,0.00096,0.24386,0.00056,0.02092,1.0,0.27273
0.6067,0.01018,0.00128,0.34001,0.00043,0.0375,0.0,0.27273
0.45393,0.01691,0.00212,0.42669,0.00051,0.02089,0.16667,0.27273
0.61253,0.00836,0.00105,0.28737,2e-05,0.02159,0.33333,0.27273
0.61705,0.01694,0.00213,0.34766,0.00023,0.01398,0.5,0.27273
0.61328,0.01389,0.00174,0.35437,0.00032,0.02724,0.66667,0.27273
0.52054,0.00632,0.00079,0.3147,0.00042,0.0301,0.83333,0.27273
0.39401,0.0048,0.0006,0.28707,0.00026,0.02432,1.0,0.27273
0.27193,0.00693,0.00087,0.25104,0.0001,0.00644,0.0,0.27273
0.24211,0.01436,0.0018,0.36868,0.00036,0.03725,0.16667,0.27273
0.22785,0.00568,0.00071,0.31432,0.00035,0.03297,0.33333,0.27273
0.51166,0.00489,0.00061,0.36777,0.00033,0.04348,0.5,0.27273
0.26694,0.00039,5e-05,0.32398,0.00049,0.05114,0.66667,0.27273
0.40869,0.00669,0.00084,0.27748,1e-05,0.04281,0.83333,0.27273
0.27062,0.01242,0.00156,0.31571,0.00021,0.01482,1.0,0.27273
0.52202,0.00935,0.00117,0.23858,0.0,0.03171,0.0,0.27273
0.42582,0.00038,5e-05,0.37482,0.00042,0.03523,0.16667,0.27273
0.49732,0.00539,0.00068,0.32197,0.00045,0.02159,0.33333,0.27273
0.52677,0.00596,0.00075,0.27094,0.00025,0.0207,0.5,0.27273
0.41396,0.00547,0.00069,0.37093,0.00055,0.04816,0.66667,0.27273
0.29563,0.00687,0.00086,0.36324,0.00041,0.03795,0.83333,0.27273
0.29746,0.0169,0.00212,0.35597,0.00026,0.01713,1.0,0.27273
0.25742,0.0051,0.00064,0.26728,0.00019,0.01744,0.0,0.27273
0.39282,0.00031,4e-05,0.21839,0.00012,0.01286,0.16667,0.27273
0.31023,0.01166,0.00146,0.2679,0.00045,0.03396,0.33333,0.27273
0.34312,0.01159,0.00146,0.28634,9e-05,0.03471,0.5,0.27273
0.31598,0.0132,0.00166,0.26792,0.00027,0.00804,0.66667,0.27273
0.16178,0.00134,0.00017,0.19755,3e-05,0.00241,0.83333,0.27273
0.62949,0.00933,0.00117,0.30199,0.00036,0.03173,1.0,0.27273
0.2745,0.00766,0.00096,0.24377,6e-05,0.01422,0.0,0.27273
0.56122,0.00552,0.00069,0.3024,0.00058,0.00597,0.16667,0.36364
0.30728,0.00795,0.001,0.27291,0.00015,0.01158,0.33333,0.36364
0.32394,0.00076,0.0001,0.23065,0.00011,0.00931,0.5,0.36364
0.30516,0.00031,4e-05,0.42846,0.00045,0.03189,0.66667,0.36364
0.29529,0.01091,0.00137,0.36865,0.00043,0.02571,0.83333,0.36364
0.28085,0.00638,0.0008,0.35998,0.00049,0.0329,1.0,0.36364
0.12392,0.00538,0.00068,0.43793,0.00019,0.02823,0.0,0.36364
0.04907,0.0133,0.00167,0.29886,0.00019,0.00104,0.16667,0.36364
0.40458,0.01134,0.00142,0.30627,0.00021,0.03801,0.33333,0.36364
0.43135,0.01074,0.00135,0.27828,0.00011,0.00582,0.5,0.36364
0.33069,0.017,0.00213,0.30756,0.00048,0.02476,0.66667,0.36364
0.18138,0.01458,0.00183,0.32848,0.00038,0.04739,0.83333,0.36364
0.151,0.01278,0.00161,0.21711,0.00045,0.013,1.0,0.36364
0.11148,0.00694,0.00087,0.39259,0.00041,0.02608,0.0,0.36364
